,Protein Name,Protein Id,Antibody Id,Reliability Verification,Tissue,Organ,Staining Level,Intensity Level,Quantity,SnomedParameters,URL,IF Verification,locations,IF Organ,cytoplasm,cytoskeleton,endoplasmic reticulum,golgi apparatus,lysosomes,mitochondria,nucleoli,nucleus,plasma membrane,vesicles,Pair Idx
140879,FLYWCH1,ENSG00000059122,HPA041001,approved,Cerebral cortex,Brain,not detected;low;high;low,weak;moderate;strong;weak,<25%;<25%;>75%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000059122/Brain/Cerebral cortex/HPA041001/86356_B_7_5.jpg,enhanced,nucleus;cytoplasm,Brain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-53830
141816,ALDH18A1,ENSG00000059573,HPA012604,approved,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Duodenum",ENSG00000059573/Gastrointestinal tract/Duodenum/HPA012604/29085_A_7_2.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54170
141817,ALDH18A1,ENSG00000059573,HPA012604,approved,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Duodenum",ENSG00000059573/Gastrointestinal tract/Duodenum/HPA012604/29085_A_9_2.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54170
141818,ALDH18A1,ENSG00000059573,HPA012604,approved,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Small intestine, NOS",ENSG00000059573/Gastrointestinal tract/Duodenum/HPA012604/29085_A_8_2.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54170
141865,ALDH18A1,ENSG00000059573,HPA012604,approved,Rectum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Rectum",ENSG00000059573/Gastrointestinal tract/Rectum/HPA012604/29085_A_5_3.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54188
141866,ALDH18A1,ENSG00000059573,HPA012604,approved,Rectum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Rectum",ENSG00000059573/Gastrointestinal tract/Rectum/HPA012604/29085_A_4_3.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54188
141867,ALDH18A1,ENSG00000059573,HPA012604,approved,Rectum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Rectum",ENSG00000059573/Gastrointestinal tract/Rectum/HPA012604/29085_A_6_3.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54188
141881,ALDH18A1,ENSG00000059573,HPA012604,approved,Small intestine,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Cystadenocarcinoma, serous, Metastatic site;Small intestine",ENSG00000059573/Gastrointestinal tract/Small intestine/HPA012604/29085_A_5_2.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54194
141882,ALDH18A1,ENSG00000059573,HPA012604,approved,Small intestine,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Small intestine",ENSG00000059573/Gastrointestinal tract/Small intestine/HPA012604/29085_A_6_2.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54194
141897,ALDH18A1,ENSG00000059573,HPA012604,approved,Stomach 2,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach;Stomach, lower",ENSG00000059573/Gastrointestinal tract/Stomach 2/HPA012604/29085_A_2_1.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54200
141898,ALDH18A1,ENSG00000059573,HPA012604,approved,Stomach 2,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach, lower",ENSG00000059573/Gastrointestinal tract/Stomach 2/HPA012604/29085_A_1_1.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54200
141899,ALDH18A1,ENSG00000059573,HPA012604,approved,Stomach 2,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach, lower",ENSG00000059573/Gastrointestinal tract/Stomach 2/HPA012604/29085_A_3_1.jpg,enhanced,mitochondria,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-54200
145025,MPC1,ENSG00000060762,HPA045119,enhanced,Cerebellum,Brain,high;medium;high,strong;strong;strong,75%-25%;<25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000060762/Brain/Cerebellum/HPA045119/100232_B_9_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-55395
145026,MPC1,ENSG00000060762,HPA045119,enhanced,Cerebellum,Brain,high;medium;high,strong;strong;strong,75%-25%;<25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000060762/Brain/Cerebellum/HPA045119/100232_B_7_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-55395
145027,MPC1,ENSG00000060762,HPA045119,enhanced,Cerebellum,Brain,high;medium;high,strong;strong;strong,75%-25%;<25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000060762/Brain/Cerebellum/HPA045119/100232_B_8_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-55395
147810,CS,ENSG00000062485,HPA038460,enhanced,Cerebellum,Brain,high;low;high,strong;moderate;strong,75%-25%;<25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000062485/Brain/Cerebellum/HPA038460/94817_B_7_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56487
147811,CS,ENSG00000062485,HPA038460,enhanced,Cerebellum,Brain,high;low;high,strong;moderate;strong,75%-25%;<25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000062485/Brain/Cerebellum/HPA038460/94817_B_9_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56487
147812,CS,ENSG00000062485,HPA038460,enhanced,Cerebellum,Brain,high;low;high,strong;moderate;strong,75%-25%;<25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000062485/Brain/Cerebellum/HPA038460/94817_B_8_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56487
147929,CS,ENSG00000062485,HPA038461,supported,Caudate,Brain,medium;medium,strong;moderate,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000062485/Brain/Caudate/HPA038461/94883_B_9_7.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56535
147930,CS,ENSG00000062485,HPA038461,supported,Caudate,Brain,medium;medium,strong;moderate,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000062485/Brain/Caudate/HPA038461/94883_B_7_7.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56535
147931,CS,ENSG00000062485,HPA038461,supported,Caudate,Brain,medium;medium,strong;moderate,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000062485/Brain/Caudate/HPA038461/94883_B_8_7.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56535
147932,CS,ENSG00000062485,HPA038461,supported,Cerebellum,Brain,medium;high;high,strong;strong;strong,<25%;75%-25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000062485/Brain/Cerebellum/HPA038461/94883_B_7_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56536
147933,CS,ENSG00000062485,HPA038461,supported,Cerebellum,Brain,medium;high;high,strong;strong;strong,<25%;75%-25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000062485/Brain/Cerebellum/HPA038461/94883_B_9_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56536
147934,CS,ENSG00000062485,HPA038461,supported,Cerebellum,Brain,medium;high;high,strong;strong;strong,<25%;75%-25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000062485/Brain/Cerebellum/HPA038461/94883_B_8_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56536
147935,CS,ENSG00000062485,HPA038461,supported,Cerebral cortex,Brain,medium;medium;high;medium,moderate;moderate;strong;moderate,>75%;75%-25%;75%-25%;>75%,"Normal tissue, NOS;Developmental malformation;Cerebral cortex",ENSG00000062485/Brain/Cerebral cortex/HPA038461/94883_B_9_5.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56537
147936,CS,ENSG00000062485,HPA038461,supported,Cerebral cortex,Brain,medium;medium;high;medium,moderate;moderate;strong;moderate,>75%;75%-25%;75%-25%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000062485/Brain/Cerebral cortex/HPA038461/94883_B_7_5.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56537
147937,CS,ENSG00000062485,HPA038461,supported,Cerebral cortex,Brain,medium;medium;high;medium,moderate;moderate;strong;moderate,>75%;75%-25%;75%-25%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000062485/Brain/Cerebral cortex/HPA038461/94883_B_8_5.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56537
147962,CS,ENSG00000062485,HPA038461,supported,Hippocampus,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000062485/Brain/Hippocampus/HPA038461/94883_B_9_6.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56548
147963,CS,ENSG00000062485,HPA038461,supported,Hippocampus,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000062485/Brain/Hippocampus/HPA038461/94883_B_7_6.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56548
147964,CS,ENSG00000062485,HPA038461,supported,Hippocampus,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000062485/Brain/Hippocampus/HPA038461/94883_B_8_6.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-56548
149768,EIF4B,ENSG00000063046,HPA046164,approved,Cervix,Female tissues,medium;high,moderate;strong,>75%;75%-25%,"Normal tissue, NOS;Cervix",ENSG00000063046/Female tissues/Cervix/HPA046164/122897_B_9_3.jpg,enhanced,cytosol,Female reproductive system,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-57239
149769,EIF4B,ENSG00000063046,HPA046164,approved,Cervix,Female tissues,medium;high,moderate;strong,>75%;75%-25%,"Normal tissue, NOS;Cervix",ENSG00000063046/Female tissues/Cervix/HPA046164/122897_B_8_3.jpg,enhanced,cytosol,Female reproductive system,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-57239
149770,EIF4B,ENSG00000063046,HPA046164,approved,Cervix,Female tissues,medium;high,moderate;strong,>75%;75%-25%,"Normal tissue, NOS;Cervix",ENSG00000063046/Female tissues/Cervix/HPA046164/122897_B_7_3.jpg,enhanced,cytosol,Female reproductive system,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-57239
154046,TNPO3,ENSG00000064419,HPA039555,approved,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Gallbladder;Peripheral nerve tissue",ENSG00000064419/Connective & soft tissue/Adipose tissue/HPA039555/82522_B_2_7.jpg,enhanced,vesicles,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-58885
154047,TNPO3,ENSG00000064419,HPA039555,approved,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Breast",ENSG00000064419/Connective & soft tissue/Adipose tissue/HPA039555/82522_B_3_7.jpg,enhanced,vesicles,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-58885
154048,TNPO3,ENSG00000064419,HPA039555,approved,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Adenocarcinoma, Low grade;Prostate;Peripheral nerve tissue",ENSG00000064419/Connective & soft tissue/Adipose tissue/HPA039555/82522_B_3_8.jpg,enhanced,vesicles,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-58885
154049,TNPO3,ENSG00000064419,HPA039555,approved,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Lymph node;Bronchus",ENSG00000064419/Connective & soft tissue/Adipose tissue/HPA039555/82522_B_1_7.jpg,enhanced,vesicles,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-58885
154050,TNPO3,ENSG00000064419,HPA039555,approved,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Lymph node;Cartilage tissue;Bronchus",ENSG00000064419/Connective & soft tissue/Adipose tissue/HPA039555/82522_B_1_8.jpg,enhanced,vesicles,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-58885
154130,TNPO3,ENSG00000064419,HPA039555,approved,Skin 1,Skin,high;medium;medium;medium,strong;moderate;moderate;moderate,75%-25%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000064419/Skin/Skin 1/HPA039555/82522_B_8_1.jpg,enhanced,vesicles,Skin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-58917
154131,TNPO3,ENSG00000064419,HPA039555,approved,Skin 1,Skin,high;medium;medium;medium,strong;moderate;moderate;moderate,75%-25%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000064419/Skin/Skin 1/HPA039555/82522_B_7_1.jpg,enhanced,vesicles,Skin,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-58917
154141,TNPO3,ENSG00000064419,HPA039555,approved,Soft tissue 2,Connective & soft tissue,high;medium,strong;moderate,>75%;75%-25%,"Normal tissue, NOS;Gallbladder;Peripheral nerve tissue",ENSG00000064419/Connective & soft tissue/Soft tissue 2/HPA039555/82522_B_2_7.jpg,enhanced,vesicles,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-58922
154142,TNPO3,ENSG00000064419,HPA039555,approved,Soft tissue 2,Connective & soft tissue,high;medium,strong;moderate,>75%;75%-25%,"Normal tissue, NOS;Breast",ENSG00000064419/Connective & soft tissue/Soft tissue 2/HPA039555/82522_B_3_7.jpg,enhanced,vesicles,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-58922
154143,TNPO3,ENSG00000064419,HPA039555,approved,Soft tissue 2,Connective & soft tissue,high;medium,strong;moderate,>75%;75%-25%,"Normal tissue, NOS;Lymph node;Bronchus",ENSG00000064419/Connective & soft tissue/Soft tissue 2/HPA039555/82522_B_1_7.jpg,enhanced,vesicles,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-58922
154316,RFXANK,ENSG00000064490,HPA049157,approved,Cervix,Female tissues,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Cervix",ENSG00000064490/Female tissues/Cervix/HPA049157/111833_B_7_3.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-58988
154317,RFXANK,ENSG00000064490,HPA049157,approved,Cervix,Female tissues,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Cervix",ENSG00000064490/Female tissues/Cervix/HPA049157/111833_B_9_3.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-58988
154951,SUGP2,ENSG00000064607,HPA041557,enhanced,Caudate,Brain,medium;high,strong;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000064607/Brain/Caudate/HPA041557/86878_B_7_7.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59217
154952,SUGP2,ENSG00000064607,HPA041557,enhanced,Caudate,Brain,medium;high,strong;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000064607/Brain/Caudate/HPA041557/86878_B_9_7.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59217
154953,SUGP2,ENSG00000064607,HPA041557,enhanced,Caudate,Brain,medium;high,strong;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000064607/Brain/Caudate/HPA041557/86878_B_8_7.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59217
154954,SUGP2,ENSG00000064607,HPA041557,enhanced,Cerebellum,Brain,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000064607/Brain/Cerebellum/HPA041557/86878_B_9_8.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59218
154955,SUGP2,ENSG00000064607,HPA041557,enhanced,Cerebellum,Brain,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000064607/Brain/Cerebellum/HPA041557/86878_B_7_8.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59218
154956,SUGP2,ENSG00000064607,HPA041557,enhanced,Cerebellum,Brain,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000064607/Brain/Cerebellum/HPA041557/86878_B_8_8.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59218
154957,SUGP2,ENSG00000064607,HPA041557,enhanced,Cerebral cortex,Brain,not detected;medium;high;not detected,negative;moderate;strong;negative,none;75%-25%;>75%;none,"Normal tissue, NOS;Cerebral cortex",ENSG00000064607/Brain/Cerebral cortex/HPA041557/86878_B_9_5.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59219
154958,SUGP2,ENSG00000064607,HPA041557,enhanced,Cerebral cortex,Brain,not detected;medium;high;not detected,negative;moderate;strong;negative,none;75%-25%;>75%;none,"Normal tissue, NOS;Cerebral cortex",ENSG00000064607/Brain/Cerebral cortex/HPA041557/86878_B_8_5.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59219
154959,SUGP2,ENSG00000064607,HPA041557,enhanced,Cerebral cortex,Brain,not detected;medium;high;not detected,negative;moderate;strong;negative,none;75%-25%;>75%;none,"Normal tissue, NOS;Cerebral cortex",ENSG00000064607/Brain/Cerebral cortex/HPA041557/86878_B_7_5.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59219
154985,SUGP2,ENSG00000064607,HPA041557,enhanced,Hippocampus,Brain,medium;high,strong;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000064607/Brain/Hippocampus/HPA041557/86878_B_7_6.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59230
154986,SUGP2,ENSG00000064607,HPA041557,enhanced,Hippocampus,Brain,medium;high,strong;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000064607/Brain/Hippocampus/HPA041557/86878_B_8_6.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59230
154987,SUGP2,ENSG00000064607,HPA041557,enhanced,Hippocampus,Brain,medium;high,strong;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000064607/Brain/Hippocampus/HPA041557/86878_B_9_6.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-59230
157323,HMG20B,ENSG00000064961,HPA069832,approved,Cervix,Female tissues,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Cervix",ENSG00000064961/Female tissues/Cervix/HPA069832/153891_B_8_3.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-60122
157324,HMG20B,ENSG00000064961,HPA069832,approved,Cervix,Female tissues,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Cervix",ENSG00000064961/Female tissues/Cervix/HPA069832/153891_B_9_3.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-60122
157325,HMG20B,ENSG00000064961,HPA069832,approved,Cervix,Female tissues,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Cervix",ENSG00000064961/Female tissues/Cervix/HPA069832/153891_B_7_3.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-60122
157377,HMG20B,ENSG00000064961,HPA069832,approved,Placenta,Female tissues,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Placenta",ENSG00000064961/Female tissues/Placenta/HPA069832/153891_A_3_7.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-60142
157378,HMG20B,ENSG00000064961,HPA069832,approved,Placenta,Female tissues,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Placenta",ENSG00000064961/Female tissues/Placenta/HPA069832/153891_A_1_7.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-60142
157379,HMG20B,ENSG00000064961,HPA069832,approved,Placenta,Female tissues,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Placenta",ENSG00000064961/Female tissues/Placenta/HPA069832/153891_A_2_7.jpg,enhanced,nucleoplasm,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-60142
157394,HMG20B,ENSG00000064961,HPA069832,approved,Skin 1,Skin,medium;medium;medium;medium,moderate;moderate;moderate;strong,>75%;>75%;>75%;<25%,"Normal tissue, NOS;Skin",ENSG00000064961/Skin/Skin 1/HPA069832/153891_B_9_1.jpg,enhanced,nucleoplasm,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-60148
157395,HMG20B,ENSG00000064961,HPA069832,approved,Skin 1,Skin,medium;medium;medium;medium,moderate;moderate;moderate;strong,>75%;>75%;>75%;<25%,"Normal tissue, NOS;Skin",ENSG00000064961/Skin/Skin 1/HPA069832/153891_B_7_1.jpg,enhanced,nucleoplasm,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-60148
162584,SPEN,ENSG00000065526,HPA015825,supported,Caudate,Brain,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000065526/Brain/Caudate/HPA015825/39443_B_9_7.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-62119
162585,SPEN,ENSG00000065526,HPA015825,supported,Caudate,Brain,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000065526/Brain/Caudate/HPA015825/39443_B_7_7.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-62119
162586,SPEN,ENSG00000065526,HPA015825,supported,Caudate,Brain,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000065526/Brain/Caudate/HPA015825/39443_B_8_7.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-62119
162587,SPEN,ENSG00000065526,HPA015825,supported,Cerebellum,Brain,high;high;high,strong;strong;strong,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000065526/Brain/Cerebellum/HPA015825/39443_B_7_8.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-62120
162588,SPEN,ENSG00000065526,HPA015825,supported,Cerebellum,Brain,high;high;high,strong;strong;strong,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000065526/Brain/Cerebellum/HPA015825/39443_B_9_8.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-62120
162589,SPEN,ENSG00000065526,HPA015825,supported,Cerebellum,Brain,high;high;high,strong;strong;strong,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000065526/Brain/Cerebellum/HPA015825/39443_B_8_8.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-62120
162590,SPEN,ENSG00000065526,HPA015825,supported,Cerebral cortex,Brain,high;high;high;medium,strong;strong;strong;moderate,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Developmental malformation;Cerebral cortex",ENSG00000065526/Brain/Cerebral cortex/HPA015825/39443_B_8_5.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-62121
162591,SPEN,ENSG00000065526,HPA015825,supported,Cerebral cortex,Brain,high;high;high;medium,strong;strong;strong;moderate,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000065526/Brain/Cerebral cortex/HPA015825/39443_B_7_5.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-62121
162592,SPEN,ENSG00000065526,HPA015825,supported,Cerebral cortex,Brain,high;high;high;medium,strong;strong;strong;moderate,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000065526/Brain/Cerebral cortex/HPA015825/39443_B_9_5.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-62121
